#timestamp x y z qx qy qz qw
1670531973.20714355 -24.75108795 134.69805131 2.74870221 0.04712437 0.01504845 -0.53706846 0.84208688
1670531973.30708575 -24.70799200 134.60318333 2.74068849 0.04091370 0.02980994 -0.53449811 0.84365230
1670531973.40691876 -24.65599957 134.52722684 2.74546314 0.04231179 0.01278134 -0.53587072 0.84314229
1670531973.50696158 -24.62185484 134.44547880 2.76511480 0.05148689 -0.00108687 -0.53806439 0.84132909
1670531973.60692430 -24.56001460 134.37640075 2.76801192 0.03600560 0.01282420 -0.53691281 0.84277148
1670531973.70690322 -24.52919917 134.29116452 2.73639385 0.04403131 0.01426815 -0.53664581 0.84253720
1670531973.80695748 -24.48880236 134.21498484 2.72989830 0.04213258 0.01557516 -0.53645704 0.84273134
1670531973.90733385 -24.44305223 134.13775123 2.70261465 0.03914694 0.02384156 -0.53924349 0.84090163
1670531974.00762677 -24.39805475 134.06049874 2.68812802 0.04348004 0.01827866 -0.55246969 0.83219747
1670531974.10779405 -24.36622711 133.97656025 2.67379774 0.04427789 0.01511127 -0.56599924 0.82307714
1670531974.20750785 -24.33383649 133.89033378 2.65971416 0.04072573 0.01398729 -0.57021016 0.82036952
1670531974.30718088 -24.30066022 133.80228745 2.63818377 0.04014777 0.02106677 -0.56751154 0.82211617
1670531974.40688634 -24.25613033 133.71589567 2.62330541 0.04284822 0.02322699 -0.56721082 0.82212920
1670531974.50662732 -24.21458280 133.62909167 2.61941460 0.04301603 0.02667886 -0.56660018 0.82243668
1670531974.60652232 -24.17274140 133.54870067 2.60705518 0.04487426 0.02567372 -0.56641560 0.82249652
1670531974.70648074 -24.14211238 133.45704497 2.59405452 0.04967191 0.02029730 -0.56840721 0.82099572
1670531974.80649734 -24.10319421 133.38611947 2.58663589 0.04173159 0.02333813 -0.56640472 0.82273903
1670531974.90661049 -24.07041613 133.31533560 2.57860718 0.04209502 0.02194282 -0.56720676 0.82220619
1670531975.00671697 -24.03347909 133.23152724 2.57261138 0.04275579 0.02163596 -0.56696270 0.82234854
1670531975.10695624 -23.99364249 133.14745269 2.56692630 0.03893009 0.02135891 -0.57048562 0.82010633
1670531975.20731425 -23.95356516 133.06913115 2.55700010 0.03676649 0.01906993 -0.58191602 0.81219351
1670531975.30746460 -23.92682526 132.98594474 2.54473309 0.03876415 0.01676360 -0.59210040 0.80475676
1670531975.40723538 -23.89163942 132.90099078 2.54222870 0.03508036 0.01918224 -0.58858697 0.80744461
1670531975.50708294 -23.84894195 132.81579411 2.53078642 0.03655720 0.01800372 -0.58931476 0.80687518
1670531975.60692644 -23.80918798 132.72376981 2.51839876 0.03734135 0.01723993 -0.59036657 0.80608667
1670531975.70688128 -23.77274272 132.63154866 2.51307451 0.03550189 0.02247314 -0.58630027 0.80900344
1670531975.80693150 -23.74687310 132.54116935 2.50269688 0.03816792 0.02150551 -0.59155090 0.80507655
1670531975.91015840 -23.71381305 132.44887981 2.49303175 0.04309359 0.01612917 -0.59362811 0.80342297
1670531976.00712490 -23.68928265 132.35847026 2.48452339 0.03912317 0.01889855 -0.59877557 0.79973748
1670531976.10716414 -23.65187207 132.27415134 2.46891871 0.03487932 0.01529272 -0.60153090 0.79794119
1670531976.20744157 -23.62186040 132.18274348 2.44983938 0.03512298 0.02452503 -0.60949417 0.79163234
1670531976.30772638 -23.59983327 132.09260397 2.44396304 0.03665016 0.02372105 -0.62818418 0.77683893
1670531976.40774632 -23.57857501 132.01032474 2.43763794 0.03192145 0.01891868 -0.64282897 0.76511046
1670531976.50763392 -23.56608445 131.91755265 2.42796738 0.03143697 0.02077235 -0.65833038 0.75178543
1670531976.60744071 -23.56147634 131.83546333 2.41816997 0.03097909 0.02145121 -0.67369033 0.73805250
1670531976.70724940 -23.54845403 131.74527662 2.40705885 0.02419398 0.02340679 -0.68589474 0.72692171
1670531976.80709267 -23.54080593 131.65011399 2.40397125 0.02345970 0.02586799 -0.70100480 0.71230103
1670531976.90695047 -23.53279224 131.55365208 2.39245493 0.02114510 0.02747299 -0.71438886 0.69888961
1670531977.00683022 -23.53642987 131.45864097 2.38273541 0.02054227 0.02437841 -0.72838290 0.68442827
1670531977.10988450 -23.55517245 131.36238856 2.37579211 0.01967995 0.02165734 -0.74495328 0.66647451
1670531977.20676517 -23.56202557 131.27105023 2.34193958 0.00953347 0.02331666 -0.75595546 0.65413820
1670531977.30680776 -23.57103333 131.18183178 2.31836245 0.01155669 0.02176644 -0.76845146 0.63943336
1670531977.40684986 -23.58555230 131.09145056 2.29090501 0.00267664 0.02183848 -0.78089273 0.62427755
1670531977.50686383 -23.60141615 130.99945992 2.27300258 0.00044811 0.02064226 -0.79303567 0.60882519
1670531977.60688758 -23.63362058 130.90216846 2.27644862 0.00349475 0.01690307 -0.80720455 0.59001940
1670531977.70687008 -23.65621794 130.81184428 2.25438130 -0.00159360 0.02078759 -0.81695892 0.57631889
1670531977.80684304 -23.67550824 130.72098759 2.23987976 -0.00546576 0.02064440 -0.82863005 0.55938911
1670531977.90676498 -23.69454073 130.63363997 2.22414536 -0.01002098 0.01987397 -0.84084733 0.54081455
1670531978.00634742 -23.72537346 130.53847884 2.21067318 -0.00682134 0.02069441 -0.84245024 0.53833336
1670531978.10595155 -23.75645619 130.44386467 2.21831844 -0.01069997 0.01608289 -0.84207536 0.53901387
1670531978.20567656 -23.77274804 130.36170181 2.20224731 -0.01386001 0.01524175 -0.83846602 0.54456434
1670531978.30563617 -23.80283382 130.27263983 2.18830146 -0.00957445 0.01964876 -0.83493664 0.54991187
1670531978.40578079 -23.82616150 130.19363012 2.18679819 -0.01163060 0.01780248 -0.83025428 0.55697903
1670531978.50606537 -23.84246745 130.11135194 2.17255258 -0.01355612 0.01323055 -0.82781804 0.56067680
1670531978.60639215 -23.86010281 130.00725423 2.14849238 -0.01185822 0.01281768 -0.81985413 0.57230612
1670531978.70663095 -23.89583812 129.92550534 2.14745171 -0.01303419 0.01247507 -0.81720039 0.57607119
1670531978.80643749 -23.92056989 129.83568061 2.13975729 -0.00499955 0.01356032 -0.80348937 0.59514365
1670531978.90924215 -23.94076559 129.73644294 2.14379145 0.00093359 0.01859622 -0.78163647 0.62345628
1670531979.00595546 -23.94673597 129.64974726 2.14003638 0.00143515 0.01661002 -0.76109243 0.64842915
1670531979.10595417 -23.95128144 129.55187958 2.13532223 0.00604659 0.02458785 -0.73478104 0.67783162
1670531979.20607853 -23.95856642 129.45933284 2.13652992 0.00982359 0.01814600 -0.71355742 0.70029281
1670531979.30631804 -23.96908498 129.37698144 2.13753204 0.01785999 0.02092230 -0.68978227 0.72349409
1670531979.40651870 -23.96352255 129.27462760 2.12905932 0.02951604 0.02879312 -0.65915929 0.75087202
1670531979.50979567 -23.96044143 129.19802242 2.11460991 0.03444934 0.02531025 -0.62972306 0.77564264
1670531979.60764289 -23.94695779 129.09981648 2.10704094 0.03562682 0.02565756 -0.59907791 0.79948613
1670531979.70783210 -23.91923392 129.00899318 2.10146146 0.03819225 0.02091997 -0.56916382 0.82107019
1670531979.81036496 -23.88414733 128.92216711 2.08495982 0.04100952 0.01731207 -0.53770414 0.84195770
1670531979.90902972 -23.84183105 128.83693388 2.06667311 0.04759237 0.01934697 -0.51094595 0.85807627
1670531980.00925756 -23.80503377 128.76909785 2.04075665 0.04823104 0.01394993 -0.49045395 0.87001959
1670531980.10781527 -23.75607751 128.68328420 2.02731923 0.04662760 0.01579605 -0.46700007 0.88288577
1670531980.20932889 -23.71000469 128.59793422 2.01176867 0.04979030 0.01403005 -0.44289016 0.89508234
1670531980.30921292 -23.65718553 128.52845381 2.00242438 0.04855226 0.00829399 -0.42076872 0.90582977
1670531980.40751171 -23.59471748 128.45439552 1.98936087 0.05093660 0.01056723 -0.39657870 0.91652558
1670531980.50732636 -23.53792443 128.36452419 1.99442218 0.05266863 0.00468891 -0.37482686 0.92558568
1670531980.60717893 -23.47389532 128.31666945 1.98323894 0.05033364 0.00300461 -0.34956125 0.93555568
1670531980.70707822 -23.39766427 128.26545836 1.96827584 0.05251967 0.00371041 -0.32406422 0.94456884
1670531980.80696535 -23.32738018 128.21866994 1.95941731 0.05107910 -0.00072959 -0.29909770 0.95285411
1670531980.90855622 -23.24910998 128.17369795 1.95243613 0.05127430 0.00206080 -0.27830029 0.95912233
1670531981.00864649 -23.15758437 128.11078107 1.96426861 0.05735495 -0.00056006 -0.25992601 0.96392353
1670531981.10872149 -23.07598819 128.07462942 1.95280259 0.05698990 -0.00037385 -0.23952923 0.96921502
1670531981.20877194 -22.99872970 128.03863419 1.94152244 0.05612451 -0.00014698 -0.22138852 0.97356928
1670531981.30724812 -22.91834631 128.00600307 1.93397965 0.05633035 -0.00016612 -0.20481374 0.97717869
1670531981.40728116 -22.84111349 127.99506133 1.92124687 0.05738861 -0.00419292 -0.19049441 0.98000043
1670531981.50725031 -22.74050218 127.97130594 1.91662631 0.05610111 0.00656438 -0.16466904 0.98473026
1670531981.60720277 -22.65023951 127.93931510 1.92203584 0.05851439 -0.00049017 -0.15031100 0.98690548
1670531981.70716786 -22.55531903 127.91172858 1.93242108 0.05798310 -0.00207786 -0.13315400 0.98939560
1670531981.80712938 -22.45015174 127.89478162 1.93459939 0.05985552 -0.00065767 -0.11502694 0.99155720
1670531981.90747833 -22.36040571 127.89501145 1.91365168 0.05956041 -0.00376604 -0.11337033 0.99175881
1670531982.00776577 -22.26721716 127.88222236 1.91517130 0.05618631 0.00387998 -0.10755054 0.99260311
1670531982.10792899 -22.17473322 127.85977874 1.91409798 0.06056301 -0.00079986 -0.11756244 0.99121670
1670531982.20789361 -22.07466339 127.84298868 1.89529997 0.06384878 0.00460365 -0.12075798 0.99061579
1670531982.30765676 -21.98127465 127.82959389 1.89725701 0.06122056 -0.00268431 -0.12323295 0.99048396
1670531982.40739822 -21.90563141 127.82046709 1.88394966 0.06173455 -0.00507339 -0.12733249 0.98992401
1670531982.50708604 -21.81002199 127.80429741 1.88324849 0.06054160 -0.00246931 -0.12508780 0.99029372
1670531982.60682106 -21.70870851 127.78989187 1.87701617 0.05953830 -0.00466065 -0.12420229 0.99045811
1670531982.70664263 -21.62024708 127.77229056 1.87577699 0.05985184 -0.00396303 -0.12568628 0.99025502
1670531982.80653405 -21.52595060 127.75092785 1.87046622 0.06019126 0.00054708 -0.12469943 0.99036699
1670531982.90647721 -21.43595455 127.72894008 1.86250118 0.06127238 -0.00202350 -0.12595598 0.99013973
1670531983.00645137 -21.34974081 127.71242188 1.86192429 0.05693629 0.00079287 -0.12418583 0.99062380
1670531983.10650539 -21.27064503 127.69861892 1.85681711 0.05849631 0.00295170 -0.12495732 0.99043179
1670531983.20655465 -21.18140704 127.68273708 1.85996491 0.05630296 -0.00249246 -0.12463181 0.99060117
1670531983.30663228 -21.09426265 127.66978586 1.85812650 0.05890978 -0.00180185 -0.12321474 0.99062835
1670531983.40672302 -20.99875120 127.63411943 1.86440082 0.06074884 -0.00228891 -0.12624396 0.99013474
1670531983.50681996 -20.90374589 127.61349837 1.85405165 0.06243873 0.00095741 -0.12299292 0.99044093
1670531983.60689116 -20.81894739 127.60258397 1.85107167 0.06195926 0.00126966 -0.12368533 0.99038446
1670531983.70667624 -20.72465539 127.58078524 1.85084595 0.06495365 0.00074372 -0.11895522 0.99077249
1670531983.80638695 -20.63632914 127.57069941 1.84184621 0.06530481 0.00017010 -0.10303656 0.99253147
1670531983.90616751 -20.55176372 127.54789686 1.85708918 0.06873074 -0.00560295 -0.09446535 0.99313694
1670531984.00609779 -20.46891202 127.54042332 1.85262070 0.06876023 0.00003443 -0.07992769 0.99442626
1670531984.10609102 -20.37809246 127.54050195 1.84493172 0.07107004 0.00028384 -0.06686395 0.99522770
1670531984.20615816 -20.29755903 127.54186125 1.84024021 0.07212376 -0.00178630 -0.05485184 0.99588466
1670531984.30631280 -20.21034887 127.54957308 1.82542907 0.07658712 -0.00160999 -0.04286611 0.99613971
1670531984.40650415 -20.11166490 127.55513885 1.82505015 0.07101270 -0.00057075 -0.02571551 0.99714371
1670531984.50662708 -20.01120522 127.55705978 1.82011397 0.07958507 -0.00242577 -0.01592477 0.99669791
1670531984.60676503 -19.90977651 127.55461531 1.81857444 0.08141312 -0.00331518 -0.00340174 0.99666912
1670531984.70684695 -19.81103378 127.54815109 1.81760498 0.08210900 -0.00376747 0.00890180 0.99657648
1670531984.80682516 -19.71597968 127.55293420 1.80803707 0.08539557 -0.00199742 0.02232525 0.99609497
1670531984.90681005 -19.60411748 127.56332303 1.80751709 0.07668969 -0.00074501 0.03906946 0.99628897
1670531985.00680542 -19.51083529 127.56600284 1.80643345 0.08078607 -0.00910536 0.04378642 0.99572760
1670531985.10678887 -19.42447856 127.56322797 1.80693979 0.07882221 -0.01024387 0.05255034 0.99544994
1670531985.20678711 -19.32534259 127.58192774 1.80505241 0.07477246 -0.00853631 0.06416247 0.99509768
1670531985.30689406 -19.23623953 127.59876964 1.81000655 0.07521544 -0.01031557 0.06619187 0.99491450
1670531985.40696645 -19.13568786 127.62177705 1.81171389 0.06756542 0.00099399 0.07410212 0.99495869
1670531985.50700903 -19.03374615 127.64756552 1.82528286 0.07190299 0.00104996 0.07435362 0.99463581
1670531985.60624433 -18.95138426 127.66329885 1.81872673 0.07065157 -0.00259638 0.07558252 0.99463003
1670531985.70705199 -18.85396853 127.68053494 1.81454974 0.07173705 0.00090284 0.07781285 0.99438330
1670531985.80702734 -18.76833425 127.70246434 1.82520778 0.07702856 -0.00469769 0.08055054 0.99375859
1670531985.90697956 -18.68818620 127.72182322 1.81848016 0.07471858 -0.00646887 0.08306055 0.99371839
1670531986.00689864 -18.60038964 127.74173156 1.81430018 0.07389317 -0.00361402 0.08524082 0.99360995
1670531986.10691118 -18.51155166 127.76395830 1.81275267 0.07459246 0.00130625 0.08603285 0.99349515
1670531986.20682430 -18.43019517 127.79007036 1.81569138 0.07337968 -0.00514416 0.08606702 0.99357004
1670531986.30691600 -18.33764605 127.79021485 1.81130397 0.08087524 -0.00348874 0.08330182 0.99323101
1670531986.40698934 -18.24912695 127.81810493 1.81156333 0.06869910 -0.00276608 0.07979281 0.99443747
1670531986.50697923 -18.16102093 127.84305316 1.81751378 0.06906798 -0.00406819 0.07290923 0.99493583
1670531986.60691643 -18.07280032 127.85761475 1.81734635 0.06677537 -0.00087534 0.06420584 0.99569970
1670531986.70681071 -17.97794517 127.87642011 1.82467784 0.07093549 0.00363361 0.06004212 0.99566555
1670531986.80657268 -17.89234459 127.88315851 1.84337481 0.07610906 -0.00687172 0.05425487 0.99559861
1670531986.90640426 -17.80611405 127.90140107 1.84151523 0.06866129 -0.00755436 0.05744586 0.99595609
1670531987.00630474 -17.70705402 127.92484007 1.84718580 0.06706314 -0.00867118 0.05827510 0.99600771
1670531987.10628223 -17.61273009 127.93816282 1.84191342 0.06487767 -0.00776798 0.05767627 0.99619476
1670531987.20631480 -17.52528245 127.95565241 1.83574269 0.06301346 -0.00710167 0.05772308 0.99631667
1670531987.30656624 -17.43530420 127.98950824 1.83035738 0.05653097 -0.00441875 0.05455638 0.99689936
1670531987.40680480 -17.33227273 128.00278296 1.84051083 0.06223434 -0.00661389 0.03928730 0.99726609
1670531987.50693583 -17.22958367 128.01753121 1.84364280 0.06094826 -0.00717618 0.03012050 0.99766055
1670531987.60695100 -17.12893707 128.03154287 1.84822362 0.05881066 -0.00455866 0.02510904 0.99794291
1670531987.70675898 -17.03509677 128.04689129 1.84525746 0.05997447 -0.00525740 0.01941476 0.99799724
1670531987.80647135 -16.94273465 128.06234632 1.83880538 0.05609560 -0.00020055 0.02666959 0.99806912
1670531987.90614605 -16.84574102 128.06768880 1.83882203 0.06670811 0.00175610 0.02571192 0.99743964
1670531988.00574636 -16.74567438 128.07238004 1.83641554 0.06510170 0.00086000 0.03776713 0.99716331
1670531988.10564923 -16.65804355 128.07233961 1.84085507 0.06563443 -0.00446817 0.04552782 0.99679455
1670531988.20899987 -16.56515244 128.06915421 1.82953743 0.06161559 -0.00187954 0.04545209 0.99706273
1670531988.30607772 -16.47541406 128.08871354 1.82666033 0.05609007 0.00051004 0.05073640 0.99713563
1670531988.40626049 -16.38831058 128.09535539 1.83220730 0.06335769 -0.00216749 0.04714691 0.99687425
1670531988.50642061 -16.30155177 128.10685295 1.83270518 0.06145064 -0.00058855 0.04800587 0.99695482
1670531988.60652518 -16.20889086 128.12011069 1.83133179 0.06665029 0.00141406 0.04783824 0.99662794
1670531988.70628357 -16.11995508 128.14290983 1.82773677 0.06043274 -0.00304272 0.05981610 0.99637376
1670531988.80608678 -16.03592380 128.15664239 1.81987555 0.06326542 -0.00135187 0.07264697 0.99534822
1670531988.90595007 -15.94342049 128.17816077 1.81790827 0.06659497 -0.00132170 0.08577088 0.99408587
1670531989.00590658 -15.86135253 128.19951790 1.81508613 0.06544806 -0.00339173 0.09903081 0.99292394
1670531989.10592723 -15.77580101 128.22405835 1.80399852 0.06605987 -0.00319641 0.11033658 0.99169134
1670531989.20627379 -15.69736064 128.23485921 1.80628636 0.07810928 -0.00148426 0.11727087 0.99002236
1670531989.30658937 -15.61964167 128.25679645 1.80432075 0.06687336 -0.01130682 0.11330131 0.99124312
1670531989.40691042 -15.54378630 128.27324714 1.80554499 0.06942603 -0.00764834 0.11627529 0.99075809
1670531989.50698495 -15.45360085 128.31643522 1.79935955 0.06598215 -0.00488991 0.11921490 0.99066152
1670531989.60693908 -15.36475243 128.34577946 1.79973734 0.07109447 -0.00512105 0.11677575 0.99059718
1670531989.70680523 -15.28136036 128.35848857 1.80814834 0.07819802 -0.00637215 0.11216622 0.99058730
1670531989.80663824 -15.19676708 128.39036197 1.80943057 0.06776620 -0.00096956 0.11687470 0.99083152
1670531989.90643215 -15.10678678 128.42615352 1.81637417 0.06361443 -0.00496730 0.11766035 0.99100180
1670531990.00625587 -15.02166748 128.45701152 1.82020138 0.06706496 -0.00355128 0.11706229 0.99085120
1670531990.10608792 -14.93389778 128.49299987 1.82123371 0.06414536 0.00031507 0.11642334 0.99112607
1670531990.20601082 -14.84219907 128.51746958 1.81304581 0.07212414 0.00107155 0.11754264 0.99044469
1670531990.30601335 -14.75296956 128.53200783 1.81313419 0.07320756 0.00243584 0.11674548 0.99045707
1670531990.40917134 -14.66691405 128.56036302 1.81296960 0.07238028 0.00330033 0.11786798 0.99038242
1670531990.50612259 -14.58492223 128.58302960 1.82688874 0.07362514 -0.00507341 0.11769917 0.99030324
1670531990.60624933 -14.50439297 128.60075201 1.82171378 0.07160124 -0.00538290 0.11668651 0.99056981
1670531990.70632958 -14.41176660 128.64629970 1.81150904 0.06147944 -0.00112639 0.12176675 0.99065224
1670531990.80639553 -14.31778235 128.67192889 1.81534090 0.06884359 0.00046311 0.11835249 0.99058217
1670531990.90645933 -14.21860235 128.68905864 1.81061060 0.06728319 0.00185589 0.11819289 0.99070680
1670531991.00681043 -14.12914050 128.69876582 1.80889667 0.06958666 0.00313280 0.10699553 0.99181643
1670531991.10720134 -14.03543314 128.71519446 1.83444621 0.08042001 0.00324070 0.08186092 0.99338860
1670531991.20710373 -13.95649067 128.75486176 1.83721604 0.05799186 -0.00361014 0.07389827 0.99557167
1670531991.30669022 -13.86752839 128.77877744 1.84839647 0.06861333 -0.00382306 0.07176301 0.99505159
1670531991.40634298 -13.77017578 128.80576470 1.85291863 0.06467248 -0.00485829 0.07143955 0.99533424
1670531991.50608659 -13.67970586 128.82744475 1.85496843 0.06466422 -0.00239364 0.07187285 0.99531257
1670531991.60594606 -13.58497656 128.84975971 1.86100245 0.06395404 0.00107982 0.07345045 0.99524557
1670531991.70596862 -13.49000371 128.86613385 1.86664816 0.06472824 0.00218333 0.07364179 0.99517957
1670531991.80606651 -13.40003846 128.88857643 1.86244817 0.06382692 -0.00004901 0.07344325 0.99525485
1670531991.90626097 -13.31267045 128.89768352 1.85545345 0.06247729 0.00039236 0.07163717 0.99547202
1670531992.00651622 -13.21997311 128.91919825 1.85290023 0.06235052 0.00032444 0.07277316 0.99539760
1670531992.10675955 -13.13492956 128.92579703 1.86866710 0.07384348 -0.00262231 0.06822075 0.99493025
1670531992.20689654 -13.03885943 128.94995362 1.86364096 0.06314752 -0.00067835 0.07231180 0.99538080
1670531992.30696845 -12.94298219 128.97327534 1.86456572 0.06150368 0.00104407 0.07217045 0.99549366
1670531992.40709519 -12.85613351 128.99966062 1.86101682 0.05465582 -0.00311284 0.06650569 0.99628311
1670531992.50717306 -12.75398246 129.02258384 1.85113635 0.05563733 -0.00213690 0.05940116 0.99668020
1670531992.60716367 -12.65417729 129.03389776 1.86002362 0.06676300 -0.00289234 0.05206495 0.99640533
1670531992.70713687 -12.57054283 129.04640732 1.84996474 0.06390788 -0.00054796 0.04877432 0.99676304
1670531992.80713797 -12.47614217 129.06401201 1.84216176 0.06012684 0.00227795 0.04248623 0.99728356
1670531992.90711594 -12.38297015 129.08266380 1.84429647 0.05523480 -0.00033972 0.03756451 0.99776646
1670531993.00704050 -12.28732899 129.09727306 1.83768347 0.06134347 -0.00440656 0.03105049 0.99762389
1670531993.10687065 -12.19791059 129.11709888 1.83326138 0.06068383 -0.00403105 0.03108346 0.99766479
1670531993.20672321 -12.11300904 129.12993239 1.83918230 0.06155957 -0.00382206 0.03287591 0.99755450
1670531993.30664539 -12.02206084 129.14331809 1.83683396 0.05999404 -0.00301263 0.03294648 0.99765032
1670531993.40662861 -11.93213868 129.15510377 1.83425451 0.06078894 -0.00327352 0.03164830 0.99764341
1670531993.50666523 -11.84566862 129.16994282 1.83241746 0.05783567 -0.00157751 0.03377975 0.99775321
1670531993.60680413 -11.75535295 129.17878410 1.82977670 0.05524311 0.00254942 0.03701183 0.99778346
1670531993.70695901 -11.65582631 129.18615653 1.82560400 0.06005109 0.00013685 0.03257254 0.99766371
1670531993.80712676 -11.55443290 129.19379430 1.80925797 0.06282938 0.00236919 0.03291574 0.99747853
1670531993.90721798 -11.46233822 129.20157833 1.80749276 0.06400322 0.00160739 0.03410228 0.99736555
1670531994.00727081 -11.37441259 129.21380351 1.82012354 0.05492855 -0.00593371 0.03232773 0.99794918
1670531994.10725760 -11.28189287 129.23086816 1.81856997 0.05619557 -0.00307006 0.03910084 0.99764911
1670531994.20726156 -11.19642320 129.23501476 1.82358023 0.06229448 -0.00586156 0.03232407 0.99751701
1670531994.30720282 -11.10256091 129.24589336 1.83277441 0.05825247 -0.00671289 0.03369198 0.99771060
1670531994.40710497 -11.00412689 129.25779837 1.82372459 0.06315589 0.00072467 0.03470879 0.99739967
1670531994.50701714 -10.91388050 129.27368643 1.82715551 0.06534586 0.00008391 0.03406347 0.99728110
1670531994.60693431 -10.82505124 129.28803161 1.83089419 0.05649950 -0.00163244 0.03717086 0.99770911
1670531994.70688868 -10.73866230 129.30094862 1.82749523 0.06122558 -0.00054767 0.03366091 0.99755605
1670531994.80685067 -10.64600058 129.31029752 1.82294691 0.06301056 -0.00034359 0.03443235 0.99741865
1670531994.90680146 -10.56238093 129.31414959 1.82255456 0.06559756 -0.00366110 0.03332895 0.99728268
1670531995.00671625 -10.47721936 129.31107607 1.82225056 0.06887433 -0.00501813 0.03320686 0.99705990
1670531995.10676956 -10.37884496 129.32248712 1.82631393 0.05783553 -0.00096232 0.03720283 0.99763223
1670531995.20681143 -10.28506087 129.34028415 1.83376061 0.06631860 0.00257982 0.03870358 0.99704424
1670531995.30683494 -10.18697600 129.35037734 1.81926104 0.06520467 0.00320515 0.03921210 0.99709603
1670531995.40683174 -10.09146050 129.35833085 1.80913482 0.06656461 0.00446222 0.04030377 0.99695780
1670531995.50681686 -10.01180966 129.34959228 1.81369014 0.07348005 0.00058780 0.03524954 0.99667337
1670531995.60675764 -9.92285674 129.36065268 1.81011762 0.05879614 0.00170837 0.03983245 0.99747354
1670531995.70665336 -9.83420647 129.37865119 1.81289901 0.06301829 0.00242639 0.04047660 0.99718827
1670531995.80660057 -9.74484977 129.39165341 1.81270365 0.06311495 0.00128041 0.04195083 0.99712336
1670531995.90657783 -9.65971312 129.40135682 1.80859645 0.06171171 0.00146087 0.04014786 0.99728515
1670531996.00653076 -9.57738059 129.41694368 1.80812830 0.06543886 0.00370665 0.04197705 0.99696637
1670531996.10656452 -9.48687638 129.43002749 1.80900962 0.06818797 0.00245381 0.04127459 0.99681532
1670531996.20664167 -9.39389563 129.44388743 1.80717835 0.06569275 0.00171411 0.04304916 0.99690937
1670531996.30677223 -9.30174070 129.45457486 1.80789952 0.06551080 0.00169003 0.04308964 0.99691964
1670531996.40689588 -9.21103692 129.46740151 1.80458173 0.05960173 0.00150653 0.04354801 0.99727074
1670531996.50696659 -9.11997274 129.49262919 1.80297485 0.05654305 0.00350042 0.04748739 0.99726405
1670531996.60694313 -9.03608903 129.50632123 1.80318683 0.06224631 0.00466932 0.04812954 0.99688873
1670531996.70692420 -8.94542569 129.51548280 1.80579452 0.06830357 0.00406923 0.04691476 0.99655259
1670531996.80686641 -8.85598072 129.52696489 1.80645891 0.07118122 0.00290810 0.04957047 0.99622665
1670531996.90684724 -8.76289539 129.54476861 1.80437862 0.07162113 0.00449228 0.05196106 0.99606741
1670531997.00683951 -8.66504881 129.56593373 1.79534239 0.06310944 0.00617156 0.05864096 0.99626319
1670531997.10688829 -8.56250471 129.56880349 1.79540752 0.07664092 0.00521326 0.05845260 0.99533024
1670531997.20695424 -8.46653626 129.58284451 1.79289650 0.07589495 0.00620093 0.06132163 0.99520910
1670531997.30704808 -8.36178603 129.59476744 1.79121349 0.08275100 0.00536931 0.06186891 0.99463344
1670531997.40705061 -8.26497405 129.60810535 1.79429023 0.07178294 -0.00207700 0.06515504 0.99528776
1670531997.50703907 -8.17012461 129.62798456 1.78965445 0.06644983 0.00151776 0.06825108 0.99545161
1670531997.60698557 -8.07057875 129.65623052 1.77888744 0.06281684 0.00517780 0.07137718 0.99545594
1670531997.70707464 -7.97679886 129.67800752 1.78256905 0.06647405 0.00563828 0.07013642 0.99530412
1670531997.80713010 -7.88910915 129.70511457 1.78939948 0.06542316 0.00751262 0.07151818 0.99526304
1670531997.90719223 -7.80515391 129.72375264 1.78934242 0.06330729 0.00638573 0.07165788 0.99539769
1670531998.00726461 -7.72481447 129.74166575 1.78391162 0.06522144 0.00417142 0.06990494 0.99541050
1670531998.10733914 -7.63279890 129.75580271 1.76970287 0.06842701 0.00672428 0.06632715 0.99542616
1670531998.20726538 -7.53373794 129.77440519 1.76792925 0.06853865 0.00478445 0.06926416 0.99522964
1670531998.30724287 -7.44691049 129.78839461 1.78146967 0.06680825 -0.00179186 0.06718914 0.99549941
1670531998.40723920 -7.36461575 129.79844046 1.77498127 0.06453134 -0.00038349 0.06343248 0.99589752
1670531998.50717640 -7.27556133 129.81787683 1.76750258 0.07163641 0.00240909 0.06472924 0.99532535
1670531998.60712218 -7.18401391 129.83587580 1.76819237 0.07118114 0.00077981 0.06310713 0.99546478
1670531998.70712161 -7.08883149 129.85011693 1.76700829 0.06565994 0.00112182 0.06088485 0.99598220
1670531998.80703759 -7.00490576 129.86718907 1.76918823 0.06761009 0.00034825 0.06133551 0.99582464
1670531998.90706253 -6.91598038 129.86551088 1.77206675 0.08177736 0.00134000 0.05727466 0.99500265
1670531999.00716043 -6.84112467 129.87995470 1.76312415 0.06942939 0.00224082 0.05728374 0.99593831
1670531999.10719681 -6.74944682 129.90427753 1.76589297 0.06689917 0.00238081 0.05900148 0.99601087
1670531999.20729518 -6.66704919 129.91856203 1.76467742 0.07387707 0.00205346 0.05584742 0.99570027
1670531999.30738735 -6.58341926 129.93538709 1.76501088 0.06853448 0.00122674 0.05439861 0.99616380
1670531999.40734696 -6.49082325 129.95498368 1.76910136 0.06925943 0.00271358 0.05452913 0.99610358
1670531999.50729990 -6.40235260 129.96734315 1.76140795 0.07390354 0.00423277 0.05400984 0.99579279
